ITEM;ELEMENTO_ID;AVANCE;;;MONTO;FECHA;;REL_MONTO;;TOTAL_INF;UNI_LINEA;CNT_LINEA;MONTO_LINEA;REL_LINEAS;REL_PORC_SUM;PORC_APL;dsc_item;dsc_elem
A.3.5.1;E05.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E05.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E05.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E05.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E05.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E05.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E05.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E05.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E05.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E05.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E05.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E05.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E05.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E06.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E06.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E06.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E06.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E06.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E06.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E06.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E06.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E06.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E06.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E06.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E06.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E06.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E06.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E06.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E06.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E07.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E07.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E07.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E07.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E07.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E07.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E07.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E07.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E07.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E07.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E07.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E07.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E07.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E07.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E07.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E07.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E08.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E08.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E08.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E08.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E08.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E08.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E08.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E08.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E08.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E08.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E08.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E08.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E08.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E08.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E08.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E08.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E09.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E09.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E09.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E09.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E09.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E09.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E09.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E09.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E09.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E09.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E09.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E09.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E09.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E09.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E09.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E09.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E10.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E10.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E10.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E10.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E10.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E10.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E10.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E10.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E10.P3.D31;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E10.P3.D32;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E10.P3.D33;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E10.P4.D34;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E10.P4.D41;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E10.P4.D42;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E10.P4.D43;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E10.P4.D44;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E11.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E11.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E11.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E11.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E11.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E11.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E11.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E11.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E11.P3.D31;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E11.P3.D32;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E11.P3.D33;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E11.P4.D34;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E11.P4.D41;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E11.P4.D42;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E11.P4.D43;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E11.P4.D44;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E12.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E12.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E12.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E12.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E12.P2.D21;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E12.P2.D22;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E12.P2.D23;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E12.P2.D24;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E12.P3.D31;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E12.P3.D32;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E12.P3.D33;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E12.P4.D34;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E12.P4.D41;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E12.P4.D42;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E12.P4.D43;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E12.P4.D44;1;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E13.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E13.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E13.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E13.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E13.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E13.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E13.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E13.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E13.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E13.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E13.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E13.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E13.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E13.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E13.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E13.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E14.P0.D01;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 01
A.3.5.1;E14.P0.D02;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 02
A.3.5.1;E14.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E14.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E14.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E14.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E14.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E14.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E14.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E14.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E14.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E14.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E14.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E14.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E14.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E14.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E14.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E14.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E15.P0.D01;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 01
A.3.5.1;E15.P0.D02;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 02
A.3.5.1;E15.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E15.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E15.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E15.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E15.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E15.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E15.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E15.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E15.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E15.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
A.3.5.1;E15.P3.D33;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 33
A.3.5.1;E15.P4.D34;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 34
A.3.5.1;E15.P4.D41;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 41
A.3.5.1;E15.P4.D42;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 42
A.3.5.1;E15.P4.D43;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 43
A.3.5.1;E15.P4.D44;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 44
A.3.5.1;E16.P0.D01;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 01
A.3.5.1;E16.P0.D02;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 02
A.3.5.1;E16.P1.D11;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 11
A.3.5.1;E16.P1.D12;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 12
A.3.5.1;E16.P1.D13;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 13
A.3.5.1;E16.P1.D14;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 14
A.3.5.1;E16.P2.D21;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 21
A.3.5.1;E16.P2.D22;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 22
A.3.5.1;E16.P2.D23;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 23
A.3.5.1;E16.P2.D24;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 24
A.3.5.1;E16.P3.D31;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 31
A.3.5.1;E16.P3.D32;;;;;21-ene;;0,19;;62,7;330 deptos;NULL;0,19;330;330;1;Pruebas red agua potable;Depto 32
